"","gbifID","species","locality"
"563",3996147419,"Dactylorhiza maculata","Terschelling"
"564",3996135272,"Crithmum maritimum","Terschelling"
"565",3996093949,"Sonchus arvensis","Terschelling"
"566",3996090306,"Eleocharis quinqueflora","Terschelling"
"567",3996055680,"Crithmum maritimum","Terschelling"
"568",3996045332,"Sonchus arvensis","Terschelling"
"569",3996041660,"Bellis perennis","Terschelling"
"570",3995955836,"Jasione montana","Terschelling"
"571",3995952569,"Juncus balticus","Terschelling"
"572",3995920538,"Dactylorhiza maculata","Terschelling"
"573",3995892515,"Empetrum nigrum","Terschelling"
"574",3995886800,"Raphanus raphanistrum","Terschelling"
"575",3995791350,"Solanum dulcamara","Terschelling"
"576",3995786832,"Littorella uniflora","Terschelling"
"577",3995786464,"Echium vulgare","Terschelling"
"578",3995774597,"Crambe maritima","Terschelling"
"579",3995726409,"Cerastium fontanum","Terschelling"
"580",3995719110,"Potentilla erecta","Terschelling"
"581",3995660019,"Crithmum maritimum","Terschelling"
"582",3995658576,"Cakile maritima","Terschelling"
"583",3995648517,"Crithmum maritimum","Terschelling"
"584",3995627945,"Myrica gale","Terschelling"
"585",3995583798,"Cytisus scoparius","Terschelling"
"586",3995569314,"Juncus balticus","Terschelling"
"587",3995531596,"Crithmum maritimum","Terschelling"
"588",3995517683,"Jasione montana","Terschelling"
"589",3995515769,"Rosa spinosissima","Terschelling"
"590",3995470537,"Crambe maritima","Terschelling"
"591",3995383222,"Echium vulgare","Terschelling"
"592",3995374030,"Viola tricolor","Terschelling"
"593",3995351013,"Jasione montana","Terschelling"
"594",3995335599,"Juncus balticus","Terschelling"
"595",3995324317,"Raphanus raphanistrum","Terschelling"
"596",3995290952,"Mentha aquatica","Terschelling"
"597",3995269579,"Hippuris vulgaris","Terschelling"
"598",3995267644,"Crithmum maritimum","Terschelling"
"599",3995255692,"Aphanes australis","Terschelling"
"600",3995244854,"Crambe maritima","Terschelling"
"601",3995240379,"Crambe maritima","Terschelling"
"602",3995204765,"Carex arenaria","Terschelling"
"603",3995187432,"","Terschelling"
"604",3995174201,"Tragopogon minor","Terschelling"
"605",3995135575,"Radiola linoides","Terschelling"
"606",3995134927,"Erica tetralix","Terschelling"
"607",3995133417,"Crambe maritima","Terschelling"
"608",3995124311,"Orobanche caryophyllacea","Terschelling"
"609",3995091153,"Jasione montana","Terschelling"
"610",3995079211,"Sonchus asper","Terschelling"
"611",3995056657,"Crithmum maritimum","Terschelling"
"612",3995010017,"Vaccinium macrocarpon","Terschelling"
"613",3978486621,"","Terschelling"
"614",3978453738,"","Terschelling"
"615",3978440454,"","Terschelling"
"616",3978335332,"","Terschelling"
"617",3978214035,"Lotus corniculatus","Terschelling"
"618",3978211050,"Lotus corniculatus","Terschelling"
"619",3978157145,"Lotus corniculatus","Terschelling"
"620",3978149868,"Lotus corniculatus","Terschelling"
"621",3978126724,"","Terschelling"
"622",3977971486,"Osmorhiza claytonii","Terschelling"
"623",3977969306,"Kindbergia praelonga","Terschelling"
"624",3977941148,"Osmorhiza claytonii","Terschelling"
"625",3977931752,"","Terschelling"
"626",3977613808,"","Terschelling"
"627",3977580038,"","Terschelling"
"628",3977562909,"","Terschelling"
"629",3977556141,"Carex senta","Terschelling"
"630",3977555131,"Carex brizoides","Terschelling"
"631",3977460367,"Salix hookeriana","Terschelling"
"632",3977458650,"Salix hookeriana","Terschelling"
"633",3977438517,"Salix hookeriana","Terschelling"
"634",3977434302,"Carex brizoides","Terschelling"
"635",3977423838,"","Terschelling"
"636",3977355011,"Carex senta","Terschelling"
"637",3977346372,"Salix hookeriana","Terschelling"
"638",3977316918,"","Terschelling"
"639",3977282704,"Salix hookeriana","Terschelling"
"640",3976871079,"Lotus corniculatus","Terschelling"
"641",3976827259,"Lotus corniculatus","Terschelling"
"642",3976827258,"Lotus corniculatus","Terschelling"
"643",3976796768,"","Terschelling"
"644",3976686136,"Osmorhiza claytonii","Terschelling"
"645",3976543854,"","Terschelling"
"646",3976433619,"","Terschelling"
"647",3976433618,"","Terschelling"
"648",3976334862,"","Terschelling"
"649",3976316326,"Kindbergia praelonga","Terschelling"
"650",3976308887,"","Terschelling"
"651",3976265709,"","Terschelling"
"652",3976263163,"","Terschelling"
"653",3976169128,"","Terschelling"
"654",3976115156,"","Terschelling"
"655",3976077275,"","Terschelling"
"656",3976056017,"Carex brizoides","Terschelling"
"657",3975975229,"Carex senta","Terschelling"
"658",3975965447,"Salix hookeriana","Terschelling"
"659",3975965446,"Salix hookeriana","Terschelling"
"660",3975949811,"","Terschelling"
"661",3975913219,"Carex senta","Terschelling"
"662",3975876208,"Salix hookeriana","Terschelling"
"663",3975840604,"Salix hookeriana","Terschelling"
"664",3975837244,"Carex brizoides","Terschelling"
"665",3975837243,"Carex brizoides","Terschelling"
"666",3975830302,"Carex brizoides","Terschelling"
"667",3975830301,"Carex brizoides","Terschelling"
"668",3975792308,"","Terschelling"
"669",3975786727,"Salix hookeriana","Terschelling"
"670",3975714515,"Salix hookeriana","Terschelling"
"671",3975286162,"Lotus corniculatus","Terschelling"
"672",3975191047,"Lotus corniculatus","Terschelling"
"673",3975138183,"","Terschelling"
"674",3975044705,"","Terschelling"
"675",3975025002,"Lotus corniculatus","Terschelling"
"676",3975015522,"","Terschelling"
"677",3974987674,"","Terschelling"
"678",3974979430,"Osmorhiza claytonii","Terschelling"
"679",3974884574,"","Terschelling"
"680",3974883805,"","Terschelling"
"681",3974800562,"","Terschelling"
"682",3974699914,"","Terschelling"
"683",3974666966,"","Terschelling"
"684",3974539293,"Kindbergia praelonga","Terschelling"
"685",3974289174,"","Terschelling"
"686",3974230307,"Carex senta","Terschelling"
"687",3974230306,"Carex brizoides","Terschelling"
"688",3974178682,"Salix hookeriana","Terschelling"
"689",3974131129,"Carex senta","Terschelling"
"690",3974117173,"Carex senta","Terschelling"
"691",3974089334,"","Terschelling"
"692",3974085538,"Salix hookeriana","Terschelling"
"693",3974085535,"Salix hookeriana","Terschelling"
"694",3974074135,"Carex senta","Terschelling"
"695",3974064799,"","Terschelling"
"696",3974053413,"Salix hookeriana","Terschelling"
"697",3974039566,"Salix hookeriana","Terschelling"
"698",3973998122,"Carex brizoides","Terschelling"
"699",3973982608,"Salix hookeriana","Terschelling"
"700",3973982606,"Salix hookeriana","Terschelling"
"701",3973933546,"","Terschelling"
"702",3973430015,"Lotus corniculatus","Terschelling"
"703",3973390893,"Lotus corniculatus","Terschelling"
"704",3973376088,"Lotus corniculatus","Terschelling"
"705",3973372022,"Lotus corniculatus","Terschelling"
"706",3973341934,"Lotus corniculatus","Terschelling"
"707",3973341933,"Lotus corniculatus","Terschelling"
"708",3973297603,"","Terschelling"
"709",3973208500,"","Terschelling"
"710",3973178565,"Osmorhiza claytonii","Terschelling"
"711",3973140428,"Osmorhiza claytonii","Terschelling"
"712",3973055175,"Osmorhiza claytonii","Terschelling"
"713",3973053201,"Osmorhiza claytonii","Terschelling"
"714",3973051276,"Osmorhiza claytonii","Terschelling"
"715",3973038300,"Osmorhiza claytonii","Terschelling"
"716",3972881602,"","Terschelling"
"717",3972822852,"","Terschelling"
"718",3972791767,"","Terschelling"
"719",3972770741,"","Terschelling"
"720",3972723275,"","Terschelling"
"721",3972700921,"","Terschelling"
"722",3972695925,"","Terschelling"
"723",3972674146,"","Terschelling"
"724",3972667056,"","Terschelling"
"725",3972638014,"","Terschelling"
"726",3972598997,"","Terschelling"
"727",3972591161,"","Terschelling"
"728",3972574009,"","Terschelling"
"729",3972517108,"","Terschelling"
"730",3972425199,"Carex brizoides","Terschelling"
"731",3972425198,"Carex brizoides","Terschelling"
"732",3972422028,"Carex brizoides","Terschelling"
"733",3972398134,"Carex senta","Terschelling"
"734",3972393170,"Carex senta","Terschelling"
"735",3972389282,"Carex brizoides","Terschelling"
"736",3972389281,"Carex brizoides","Terschelling"
"737",3972379026,"Carex brizoides","Terschelling"
"738",3972376068,"Carex senta","Terschelling"
"739",3972373660,"Salix hookeriana","Terschelling"
"740",3972365171,"Carex brizoides","Terschelling"
"741",3972365170,"Carex brizoides","Terschelling"
"742",3972328163,"Carex senta","Terschelling"
"743",3972322380,"Salix hookeriana","Terschelling"
"744",3972319496,"Salix hookeriana","Terschelling"
"745",3972319495,"Salix hookeriana","Terschelling"
"746",3972319069,"Carex brizoides","Terschelling"
"747",3972307691,"Salix hookeriana","Terschelling"
"748",3972307689,"Salix hookeriana","Terschelling"
"749",3972299896,"Salix hookeriana","Terschelling"
"750",3972296522,"Salix hookeriana","Terschelling"
"751",3972296520,"Salix hookeriana","Terschelling"
"752",3972282367,"Salix hookeriana","Terschelling"
"753",3972282365,"Salix hookeriana","Terschelling"
"754",3972278330,"Salix hookeriana","Terschelling"
"755",3972255592,"Salix hookeriana","Terschelling"
"756",3972251574,"Salix hookeriana","Terschelling"
"757",3972251572,"Salix hookeriana","Terschelling"
"758",3972239273,"Salix hookeriana","Terschelling"
"759",3972223276,"Salix hookeriana","Terschelling"
"760",3971482334,"","Terschelling"
"761",3971475424,"","Terschelling"
"762",3971474587,"","Terschelling"
"763",3971450283,"","Terschelling"
"764",3907608546,"Potamogeton crispus","Terschelling"
"765",3907599033,"Solanum nigrum","Terschelling"
"766",3907594604,"Daucus carota","Terschelling"
"767",3907593181,"Viola tricolor","Terschelling"
"768",3907527034,"Rumex crispus","Terschelling"
"769",3907502826,"","Terschelling"
"770",3907494505,"Crambe maritima","Terschelling"
"771",3907491974,"Crithmum maritimum","Terschelling"
"772",3907423498,"Eupatorium cannabinum","Terschelling"
"773",3907422984,"Linaria vulgaris","Terschelling"
"774",3907410646,"Crithmum maritimum","Terschelling"
"775",3907404753,"Chamaenerion angustifolium","Terschelling"
"776",3907394164,"Limonium vulgare","Terschelling"
"777",3907393640,"Holcus lanatus","Terschelling"
"778",3907372196,"Crambe maritima","Terschelling"
"779",3907341114,"Sporobolus anglicus","Terschelling"
"780",3907336228,"Dactylorhiza maculata","Terschelling"
"781",3907334838,"Juncus effusus","Terschelling"
"782",3907323464,"Crithmum maritimum","Terschelling"
"783",3907300405,"Drosera rotundifolia","Terschelling"
"784",3907250931,"Calluna vulgaris","Terschelling"
"785",3907236847,"Parnassia palustris","Terschelling"
"786",3907226224,"Crithmum maritimum","Terschelling"
"787",3907222039,"Melilotus albus","Terschelling"
"788",3907207436,"Crithmum maritimum","Terschelling"
"789",3907187430,"Limonium vulgare","Terschelling"
"790",3907179143,"Urtica dioica","Terschelling"
"791",3907129862,"Viburnum opulus","Terschelling"
"792",3907106069,"Rosa spinosissima","Terschelling"
"793",3907098493,"Rhinanthus minor","Terschelling"
"794",3907096900,"Crambe maritima","Terschelling"
"795",3907093145,"Erica tetralix","Terschelling"
"796",3907085640,"","Terschelling"
"797",3907067175,"Viola tricolor","Terschelling"
"798",3907061590,"Melilotus albus","Terschelling"
"799",3906980802,"","Terschelling"
"800",3906976243,"","Terschelling"
"801",3906965539,"Artemisia maritima","Terschelling"
"802",3906947740,"Crambe maritima","Terschelling"
"803",3906943852,"Atriplex prostrata","Terschelling"
"804",3906940849,"Plantago coronopus","Terschelling"
"805",3906936391,"Dactylorhiza maculata","Terschelling"
"806",3906924875,"Trifolium arvense","Terschelling"
"807",3906878991,"Crambe maritima","Terschelling"
"808",3906870076,"Plantago coronopus","Terschelling"
"809",3906862385,"Argentina anserina","Terschelling"
"810",3906859437,"Sonchus arvensis","Terschelling"
"811",3906857773,"Melilotus altissimus","Terschelling"
"812",3906853763,"Jasione montana","Terschelling"
"813",3906853499,"Crambe maritima","Terschelling"
"814",3906844886,"Cakile maritima","Terschelling"
"815",3906826993,"Crithmum maritimum","Terschelling"
"816",3906779965,"Limonium vulgare","Terschelling"
"817",3906779962,"Vicia cracca","Terschelling"
"818",3906773087,"Persicaria amphibia","Terschelling"
"819",3906766618,"Crambe maritima","Terschelling"
"820",3906754880,"Tripleurospermum maritimum","Terschelling"
"821",3906743816,"Rumex crispus","Terschelling"
"822",3906722645,"Geranium molle","Terschelling"
"823",3906721276,"Spergularia media","Terschelling"
"824",3906699304,"Lythrum salicaria","Terschelling"
"825",3906697224,"Rumex crispus","Terschelling"
"826",3906690184,"Limonium vulgare","Terschelling"
"827",3906682217,"Limonium vulgare","Terschelling"
"828",3906680762,"Crambe maritima","Terschelling"
"829",3906649716,"Malva neglecta","Terschelling"
"830",3906620779,"","Terschelling"
"831",3906617470,"Argentina anserina","Terschelling"
"832",3906584185,"Viola tricolor","Terschelling"
"833",3906580176,"Crambe maritima","Terschelling"
"834",3906571338,"Solanum nigrum","Terschelling"
"835",3906568007,"Lonicera periclymenum","Terschelling"
"836",3906559340,"Sporobolus anglicus","Terschelling"
"837",3906551180,"Plantago lanceolata","Terschelling"
"838",3906498346,"Crithmum maritimum","Terschelling"
"839",3906458403,"Plantago lanceolata","Terschelling"
"840",3906443377,"Pedicularis sylvatica","Terschelling"
"841",3906424142,"Anthyllis vulneraria","Terschelling"
"842",3906423076,"Beta vulgaris","Terschelling"
"843",3906419015,"Cytisus scoparius","Terschelling"
"844",3906398472,"Artemisia maritima","Terschelling"
"845",3906383075,"Artemisia maritima","Terschelling"
"846",3906380367,"Crambe maritima","Terschelling"
"847",3906379378,"Rumex acetosella","Terschelling"
"848",3906376593,"Crambe maritima","Terschelling"
"849",3906361799,"","Terschelling"
"850",3906355844,"Artemisia maritima","Terschelling"
"851",3906351581,"Crambe maritima","Terschelling"
"852",3906351140,"Cladium mariscus","Terschelling"
"853",3906345364,"Raphanus raphanistrum","Terschelling"
"854",3906337574,"Sonchus asper","Terschelling"
"855",3906317468,"Senecio sylvaticus","Terschelling"
"856",3906295108,"Limonium vulgare","Terschelling"
"857",3906275905,"Crambe maritima","Terschelling"
"858",3906275113,"Lythrum salicaria","Terschelling"
"859",3906272919,"Limonium vulgare","Terschelling"
"860",3906252730,"Limonium vulgare","Terschelling"
"861",3906216751,"Limonium vulgare","Terschelling"
"862",3906212066,"Crambe maritima","Terschelling"
"863",3906212053,"Artemisia maritima","Terschelling"
"864",3906190766,"Empetrum nigrum","Terschelling"
"865",3906183958,"Rumex crispus","Terschelling"
"866",3906177783,"Cirsium arvense","Terschelling"
"867",3906166628,"Viola tricolor","Terschelling"
"868",3906155983,"Raphanus raphanistrum","Terschelling"
"869",3906135281,"Beta vulgaris","Terschelling"
"870",3906132200,"Crambe maritima","Terschelling"
"871",3906111849,"Echium vulgare","Terschelling"
"872",3906081634,"Crithmum maritimum","Terschelling"
"873",3906073989,"Geranium molle","Terschelling"
"874",3906069534,"Sedum acre","Terschelling"
"875",3906063850,"Heracleum sphondylium","Terschelling"
"876",3906051000,"Dactylorhiza maculata","Terschelling"
"877",3906043092,"Medicago lupulina","Terschelling"
"878",3906037169,"Crambe maritima","Terschelling"
"879",3906034987,"Lotus pedunculatus","Terschelling"
"880",3905999292,"Geranium molle","Terschelling"
"881",3905992477,"Sporobolus anglicus","Terschelling"
"882",3905980828,"Sedum acre","Terschelling"
"883",3905965280,"Reseda luteola","Terschelling"
"884",3905941889,"Rosa spinosissima","Terschelling"
"885",3905938198,"Vicia sativa","Terschelling"
"886",3905934387,"Artemisia maritima","Terschelling"
"887",3905913976,"Polygala vulgaris","Terschelling"
"888",3905894969,"Calluna vulgaris","Terschelling"
"889",3905887517,"Pedicularis sylvatica","Terschelling"
"890",3905884243,"Malva neglecta","Terschelling"
"891",3905883971,"Teesdalia nudicaulis","Terschelling"
"892",3905859742,"Crambe maritima","Terschelling"
"893",3905847647,"Limonium vulgare","Terschelling"
"894",3905819178,"Jasione montana","Terschelling"
"895",3905813751,"Jasione montana","Terschelling"
"896",3905801762,"Limonium vulgare","Terschelling"
"897",3905794261,"Jacobaea vulgaris","Terschelling"
"898",3905789324,"Crambe maritima","Terschelling"
"899",3905768359,"Geranium molle","Terschelling"
"900",3905761891,"Jasione montana","Terschelling"
"901",3905759324,"Asparagus officinalis","Terschelling"
"902",3905759142,"Bromus hordeaceus","Terschelling"
"903",3905751732,"Crambe maritima","Terschelling"
"904",3905745838,"Crambe maritima","Terschelling"
"905",3905732678,"Tripolium pannonicum","Terschelling"
"906",3905714660,"Limonium vulgare","Terschelling"
"907",3905711447,"Plantago maritima","Terschelling"
"908",3905708498,"Malva neglecta","Terschelling"
"909",3905706086,"Artemisia maritima","Terschelling"
"910",3905686129,"Scorzoneroides autumnalis","Terschelling"
"911",3905677617,"Hippuris vulgaris","Terschelling"
"912",3905677466,"Limonium vulgare","Terschelling"
"913",3905610880,"Limonium vulgare","Terschelling"
